Stall,Unit,Address,Area,Postal Code
YU ZHI YUAN,#01-184,"209 HOUGANG ST 21, S530209",KOVAN FOOD CENTRE,530209
YUAN JI COFFEE STALL,#01-21,"209 HOUGANG ST 21, S530209",KOVAN FOOD CENTRE,530209
YUAN TING GOURMET PTE LTD,#01-28,"209 HOUGANG ST 21, S530209",KOVAN FOOD CENTRE,530209
ADELINE CAFÉ,#01-03,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
BEDOK 69 WANTON NOODLE,#01-14,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
COFFEE AROMA,#01-17,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
COFFEE HOUSE,#01-08,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
CSB SEAFOOD SPECIAL,#01-15,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
HENG HENG MIXED VEG RICE,#01-10,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
I CHICKS,#01-01,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
JADE LIGHT NOODLE HOUSE,#01-05,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
JALAN KUKOH PORRIDGE,#01-13,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
JALAN KUKOH TEOCHEW KUEH,#01-19,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
MAMA MENG'S LITTLE INDIA,#01-07,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
MARIA QI HENG COFFEE,#01-12,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
TEOCHEW PIG'S ORGAN SOUP,#01-11,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
YONG HEN LI JI,#01-21,"1 JALAN KUKOH, S161001",KUKOH 21 FOOD CENTRE,161001
LAI HOCK SING MARKET,#01-373,"27A CHAI CHEE RD, S461027",LAI HOCK SING MARKET,461027
LIM YAN HWEE TRADING P/L,#01-03,"261 SERANGOON CENTRAL, S550261",LIM YAN HWEE TRADING,550261
DA YAN SEAFOOD,#01-33,"532 CHOA CHU KANG ST 51, S680532",LIMBANG WET MARKET,680532
FRESH CHICKEN AND DUCK,#01-33,"532 CHOA CHU KANG ST 51, S680532",LIMBANG WET MARKET,680532
LIU SHAN YUAN,#01-33,"532 CHOA CHU KANG ST 51, S680532",LIMBANG WET MARKET,680532
SEAFOOD,#01-33,"532 CHOA CHU KANG ST 51, S680532",LIMBANG WET MARKET,680532
YONG TAU FOO,#01-33,"532 CHOA CHU KANG ST 51, S680532",LIMBANG WET MARKET,680532
BEARY FRESH SEAFOOD,#01-11,"511 CANBERRA RD, S750511",LUCKY MARKET,750511
FANG YUAN SEAFOOD,#01-11,"511 CANBERRA RD, S750511",LUCKY MARKET,750511
KUN'S POULTRY,#01-11,"511 CANBERRA RD, S750511",LUCKY MARKET,750511
AAMIRS MARKET 2.0 PTE LTD,#01-311,"294 YISHUN ST 22, S760294",M. RAFFICK MUTTON & CHICKEN SUPPLIES PTE LTD,760294
FISHY PARADISE SEAFOOD,#01-315,"294 YISHUN ST 22, S760294",M. RAFFICK MUTTON & CHICKEN SUPPLIES PTE LTD,760294
M.RAFFICK PTE LTD,#01-329,"294 YISHUN ST 22, S760294",M. RAFFICK MUTTON & CHICKEN SUPPLIES PTE LTD,760294
INDULGENCE WESTERN,#01-119,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
AH PING PROVISION,#01-90,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
BOON KENG FOOD STALL,#01-116,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
CCK FAMOUS WANTON MEE,#01-110,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
ECONOMICAL BREAKFAST,#01-101,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
FISH AND SEAFOOD,#01-32,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
FRESH INDO PORK,#01-09,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
FRESH YONG TAU FU,#01-25,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
FRUITS,#01-18,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
GDA HALAL MEAT STORE,#01-64,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
GOOD MORNING EATING HOUSE,#01-122,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
GUAN KEE SOYA BEAN,#01-115,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
GUAN'S CAFE,#01-131,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
HAO JI CANTONESE PORRIDGE,#01-114,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
HJK COFFEE POWDER,#01-73,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
JIA LE PRAWN MEE,#01-130,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
KWAY TEOW MEE STALL,#01-21,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
LIM BUTCHER,#01-06,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
LIM BUTCHER (WM),#01-07,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
MAKANAN SINGAPURA,#01-125,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
MAY MAY COSMETIC,#01-81,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
MR ANG VEGE,#01-50,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
PONG TIAN VEGETARIAN,#01-128,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
SEAFOOD,#01-38,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
THE GLORIA FLORIST(WM),#01-17,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
TIAN SENG KWAY TEOW,#01-15,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
TIAN SENG KWAY TEOW MEE,#01-16,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
U FRIED CARROT CAKE,#01-124,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
ULOOK FASHION (WM),#01-80,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
VEGETABLE,#01-53,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
VEGETABLES,#01-46,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
YAO HENG TRADING (WM),#01-42,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
YAO JI PANCAKE,#01-113,"89 CIRCUIT RD, S370089",MACPHERSON MARKET AND FOOD CENTRE,370089
28 ROJAK,#02-29,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
AH LUCK,#01-22,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
ALIMAH'S KITCHEN,#02-26,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
DESSERT,#02-28,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
DJ SATAY GRILL,#02-22,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
FRESH FRUIT JUICE,#02-21,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
HOT & COLD DESSERTS,#02-24,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
INDULGENCE WESTERN,#02-38,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
JJ MUSLIM FOOD,#02-27,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
KE JIA LAO LEI CHA,#02-34,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
NINE MILES CHICKEN,#02-32,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
SH CAFE,#02-40,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
SIN KEE CHICKEN RICE,#01-30,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
TIAN XIANG WANTON MEE,#02-41,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
TONG KEE CHICKEN RICE RIC,#01-36,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
XIN YUE COFFEE,#01-35,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
ZHA YU HAI XIAN TANG,#01-29,"38A MARGARET DR, S142038",MARGARET DRIVE HAWKER CENTRE,142038
#03-28,#03-28,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
AH LIANG IPOH HOR FUN,#02-04,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
AL-BISMI CAFÉ CAFÉ,#02-14,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
BEE KEE WANTON 15,#03-07,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
GOLDEN NUR CHICKEN RICE C,#03-12,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
GOLDEN NUR NASI BRIYANI N,#03-11,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
HENG'S MEE POK,#02-20,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
KEJORA,#02-10,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
LE FRUIT JUICE,#03-17,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
LU BA JIE,#03-08,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
LUCKY STALL,#02-09,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
MARKET ST KWAY TEOW,#02-17,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
MARKET ST NASI LEMAK,#03-22,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
MIN HIANG,#03-27,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
PENG TIONG BAHRU WANTON B,#02-19,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SAI FENGJIE,#02-21,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SALAD CO.SG,#03-30,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SAN'S CUISINE,#03-25,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SELERA BONDA,#02-11,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SHU VEGETARIAN,#03-05,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
SOUP,#03-21,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
STICK EM ON,#03-23,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
TIAN CI PRAWN NOODLE,#03-18,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
TONG FONG FATT HAINANESE,#02-24,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
UNCLE LOUIS RESTAURANT,#02-05,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
WARONG ISTIMEWA,#03-16,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
YI EN VEGETARIAN,#03-29,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
YUGUO CURRY RICE,#03-26,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
YUMMY PERANAKAN,#02-22,"86 MARKET ST, S048947",MARKET STREET HAWKER CENTRE,048947
#01-76,#01-76,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
01-03 STALL,#01-03,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
Jan-74,#01-74,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
Jan-75,#01-75,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
111 CLOTHES SHOP,#01-111,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
16 AQUARIUM,#01-16,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
30 FISH STALL,#01-30,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
31 FISH STALL,#01-30,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
36 VEGETABLE STALL,#01-36,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
37 VEGETABLE STALL,#01-37,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
82 EGG STALL,#01-82,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
83 VEGETABLE STALL,#01-83,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
84 VEGETABLE STALL,#01-84,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
86 VEGETABLE STALL,#01-86,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
87 VEGETABLE STALL,#01-87,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
96 ALTERATION,#01-96,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
BISCUITS SHOP,#01-106,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
DRIED GOODS,#01-107,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
FISH STALL 47,#01-47,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
FRESH CHICKEN,#01-06,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
FROZEN GOODS,#01-15,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
JIN XING COFFEE STALL,#01-113,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
MAI XIANG BAKERY,#01-115,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
NAM SOON NOODLE (WM),#01-68,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
PIECE AND SUNDRY GOODS,#01-98,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
SEDAP SG (WM),#01-70,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
SHERLIN FLORIST,#01-19,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
TOP CLASS #01-56,#01-56,"21 MARSILING LN, S730021",MARSILING LANE BLOCK 21 FOOD CENTRE,730021
128 KITCHEN,#01-28,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
169 MAY FISH SOUP,#01-01,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
AH HENG MINCED MEAT,#01-34,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
AMINAH FAMILY FOOD CORNER,#01-35,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
BEEMA STALL,#01-18,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
CHUANG FANG XIN,#01-23,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
ECONOMICAL BEE HOON,#01-33,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
HANDMADE MEE HOON KUEH,#01-15,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
HAPPY BEVERAGES,#01-38,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
HENG HENG CHICKEN RICE,#01-02,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
HUA LI COOKED FOOD,#01-29,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
KIM LEONG COFFEE,#01-40,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
LAI HUA FISHBALL NOODLE,#01-42,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
LIM CHUN HENG,#01-25,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
RONG FANG LENG RE CHA SHI,#01-32,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
SOON XING COFFEE STALL,#01-08,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
SU YUAN XUAN,#01-14,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
UNCLE PANCAKE,#01-07,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
WANG XING WAN,#01-09,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
YONG HUI SEAFOOD,#01-39,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
YONG SENG,#01-10,"20 MARSILING LN, S730020",MARSILING LANE MARKET AND COOKED FOOD CENTRE,730020
#01-07,#01-07,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
3-Jan,#01-03,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
01-11 LELE,#01-11,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
16-Jan,#01-16,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
18-Jan,#01-18,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
28-Jan,#01-28,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-32,#01-32,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-34,#01-34,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-47,#01-47,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-48,#01-48,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-65,#01-65,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-68,#01-68,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
Jan-74,#01-74,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
AH YI HANDMADE NOODLE,#01-66,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
ANN'S CHOICE,#01-25,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
BHAI'S CHAPATI,#01-43,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
BUKIT PANJANG DESSERT,#01-04,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
CHUN TIAN CAFE,#01-29,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
COFFEE TEA & TOAST,#01-36,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
DELISNACKS,#01-62,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
EASTERN MIXED RICE,#01-64,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
EN HUI,#01-56,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
FIVE STAR FAST FOOD,#01-40,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
FRESH FRUITS JUICE,#01-45,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
GAO JI SHU SHI,#01-60,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HAI NAN HOMETOWN CURRY,#01-49,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HAO JIA BAN MIAN,#01-53,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HE CHENG CHENG TNG,#01-55,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HEY COCO SHOP,#01-63,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HOCK GUAN DESSERTS,#01-35,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
HUA LI CARROT CAKE,#01-24,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
JI XIANG,#01-69,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
JIAN AN COOKED FOOD,#01-23,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
KIM HEE LENG NASI LEMAK,#01-50,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
LIAN XIANG,#01-54,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
LIAN XIANG SHU SHI,#01-61,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
LONG HUA CAFE,#01-06,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
MAY COFFEE,#01-59,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
MEI XIANG,#01-08,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
MEI XIANG YUAN,#01-15,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
NHCR@MMHC,(blank),"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
NO.8 FISH HEAD STEAMBOAT,#01-27,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
PIG'S ORGAN SOUP,#01-17,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
PIN WEI XIAO LONG BAO,#01-05,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
SENG LOO DRINKS,#01-72,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
SING ISLAND TZE,#01-14,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
WANG HAO YONG TAU FOO,#01-09,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
WONDERFUL CAFE,#01-22,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
YAN JI HAI XIAN TANG,#01-26,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
YE LAI XIANG LAKSA,#01-73,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
YI DUO LI HANDMADE NOODLE,#01-33,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
YINLE DRINKS,#01-13,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
YU JIH NOODLE,#01-57,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
ZHU FU SUGARCANE,#01-12,"4 WOODLANDS ST 12, S738623",MARSILING MALL HAWKER CENTRE,738623
3RD CULTURE BREWING CO,#01-33,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
69 COFFEE STALL,#01-69,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
ALIMAMA,#01-09,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
AVOCA BROOO,#01-83,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
BOLD & BRAISED,#01-43,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
CHEE CHEONG FUN CLUB,#01-38,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
CHINA STREET FRITTERS,#01-64,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
COFFEE QUEEN,#01-88,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
DANLAO,#01-73,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
DELICIOUS FOOD,#01-35,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
DING DING HONG,#01-41,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
ECONOMICAL DELIGHTS,#01-18,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
ENG HIANG BEVERAGES,#01-21,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
FRESH FRUIT JUICE,#01-65,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
FRIED KWAY TEOW,#01-53,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
FU SHUN SHAO LA MIAN JIA,#01-71,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HAI LAN BAN MIAN,#01-76,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HAINANESE CURRY RICE,#01-20,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HAJMEER KWAJA MUSLIM FOOD,#01-103,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HAPPY FOOD,#01-14,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HE JI WU XIANG,#01-97,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HEALTHY BEAN,#01-16,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HENG HENG CHICKEN RICE,#01-84,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HO PENG COFFEE STALL,#01-27,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HOCK KEE FOOD STUFF,#01-23,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HOCK LAI SENG,#01-26,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HONG JIA OYSTER CAKE,#01-05,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
HU RU BEVERAGES,#01-75,"1 KADAYANALLUR ST, S069184",MAXWELL FOOD CENTRE,069184
